#Date:= 2024-10-01T15:44:57.035007
#Sampling Rate(Hz):= 1000
#Labels:= LOD	ECG	TS
1	1495	239
1	1460	240
1	1437	241
1	1423	242
1	1417	243
1	1424	244
1	1432	245
1	1449	246
1	1477	247
1	1517	248
1	1559	249
1	1597	250
1	1634	251
1	1662	252
1	1685	253
1	1692	254
1	1693	255
1	1686	256
1	1664	257
1	1634	258
1	1596	259
1	1706	280
1	1664	281
1	1620	282
1	1581	283
1	1543	284
1	1521	285
1	1520	286
1	1531	287
1	1553	288
1	1576	289
1	1587	290
1	1595	291
1	1594	292
1	1585	293
1	1567	294
1	1540	295
1	1514	296
1	1489	297
1	1474	298
1	1448	299
1	1543	280
1	1490	281
1	1448	282
1	1424	283
1	1419	284
1	1433	285
1	1459	286
1	1494	287
1	1537	288
1	1582	289
1	1634	290
1	1685	291
1	1733	292
1	1770	293
1	1802	294
1	1818	295
1	1817	296
1	1802	297
1	1778	298
1	1744	299
1	1422	300
1	1400	301
1	1393	302
1	1392	303
1	1401	304
1	1424	305
1	1455	306
1	1500	307
1	1547	308
1	1599	309
1	1654	310
1	1707	311
1	1751	312
1	1782	313
1	1794	314
1	1801	315
1	1791	316
1	1765	317
1	1729	318
1	1687	319
1	1635	320
1	1598	321
1	1566	322
1	1552	323
1	1533	324
1	1530	325
1	1543	326
1	1566	327
1	1594	328
1	1623	329
1	1646	330
1	1662	331
1	1673	332
1	1674	333
1	1671	334
1	1660	335
1	1652	336
1	1629	337
1	1602	338
1	1565	339
1	1545	400
1	1521	401
1	1503	402
1	1494	403
1	1490	404
1	1490	405
1	1495	406
1	1503	407
1	1516	408
1	1539	409
1	1556	410
1	1575	411
1	1581	412
1	1581	413
1	1576	414
1	1568	415
1	1553	416
1	1533	417
1	1520	418
1	1507	419
1	1599	380
1	1587	381
1	1577	382
1	1571	383
1	1572	384
1	1580	385
1	1596	386
1	1625	387
1	1660	388
1	1685	389
1	1703	390
1	1718	391
1	1727	392
1	1728	393
1	1724	394
1	1710	395
1	1685	396
1	1649	397
1	1619	398
1	1579	399
1	1633	380
1	1594	381
1	1558	382
1	1529	383
1	1511	384
1	1501	385
1	1503	386
1	1516	387
1	1528	388
1	1543	389
1	1563	390
1	1593	391
1	1621	392
1	1646	393
1	1660	394
1	1663	395
1	1660	396
1	1649	397
1	1634	398
1	1617	399
1	1529	340
1	1497	341
1	1474	342
1	1463	343
1	1464	344
1	1478	345
1	1501	346
1	1534	347
1	1571	348
1	1620	349
1	1665	350
1	1710	351
1	1742	352
1	1765	353
1	1782	354
1	1787	355
1	1777	356
1	1751	357
1	1714	358
1	1668	359
1	1510	420
1	1524	421
1	1544	422
1	1576	423
1	1607	424
1	1643	425
1	1669	426
1	1690	427
1	1713	428
1	1728	429
1	1739	430
1	1749	431
1	1743	432
1	1729	433
1	1699	434
1	1660	435
1	1623	436
1	1574	437
1	1528	438
1	1477	439
1	1433	460
1	1398	461
1	1376	462
1	1372	463
1	1381	464
1	1413	465
1	1455	466
1	1508	467
1	1561	468
1	1607	469
1	1647	470
1	1689	471
1	1728	472
1	1751	473
1	1770	474
1	1769	475
1	1756	476
1	1733	477
1	1699	478
1	1665	479
1	1632	460
1	1595	461
1	1568	462
1	1549	463
1	1532	464
1	1529	465
1	1535	466
1	1548	467
1	1564	468
1	1581	469
1	1591	470
1	1594	471
1	1595	472
1	1605	473
1	1615	474
1	1620	475
1	1615	476
1	1604	477
1	1585	478
1	1559	479
1	1537	480
1	1512	481
1	1481	482
1	1452	483
1	1445	484
1	1450	485
1	1476	486
1	1512	487
1	1553	488
1	1594	489
1	1636	490
1	1681	491
1	1712	492
1	1733	493
1	1736	494
1	1733	495
1	1723	496
1	1707	497
1	1684	498
1	1669	499
1	1647	500
1	1623	501
1	1602	502
1	1589	503
1	1581	504
1	1580	505
1	1574	506
1	1574	507
1	1577	508
1	1579	509
1	1584	510
1	1594	511
1	1603	512
1	1608	513
1	1620	514
1	1622	515
1	1618	516
1	1612	517
1	1605	518
1	1594	519
1	1587	520
1	1589	521
1	1584	522
1	1590	523
1	1597	524
1	1610	525
1	1631	526
1	1647	527
1	1669	528
1	1691	529
1	1710	530
1	1721	531
1	1730	532
1	1731	533
1	1738	534
1	1733	535
1	1716	536
1	1697	537
1	1668	538
1	1632	539
1	1595	540
1	1564	541
1	1542	542
1	1525	543
1	1515	544
1	1504	545
1	1503	546
1	1514	547
1	1526	548
1	1543	549
1	1564	550
1	1585	551
1	1602	552
1	1613	553
1	1616	554
1	1613	555
1	1607	556
1	1593	557
1	1573	558
1	1549	559
1	1520	560
1	1497	561
1	1489	562
1	1490	563
1	1503	564
1	1525	565
1	1555	566
1	1592	567
1	1628	568
1	1660	569
1	1689	570
1	1709	571
1	1711	572
1	1701	573
1	1686	574
1	1657	575
1	1619	576
1	1581	577
1	1541	578
1	1503	579
1	1684	600
1	1665	601
1	1651	602
1	1634	603
1	1634	604
1	1632	605
1	1634	606
1	1638	607
1	1642	608
1	1645	609
1	1647	610
1	1656	611
1	1664	612
1	1665	613
1	1656	614
1	1642	615
1	1617	616
1	1584	617
1	1551	618
1	1529	619
1	1471	600
1	1440	601
1	1424	602
1	1423	603
1	1426	604
1	1438	605
1	1455	606
1	1485	607
1	1524	608
1	1577	609
1	1626	610
1	1672	611
1	1712	612
1	1744	613
1	1760	614
1	1764	615
1	1759	616
1	1739	617
1	1721	618
1	1700	619
1	1504	620
1	1498	621
1	1499	622
1	1519	623
1	1542	624
1	1577	625
1	1625	626
1	1679	627
1	1718	628
1	1752	629
1	1778	630
1	1790	631
1	1779	632
1	1749	633
1	1704	634
1	1650	635
1	1589	636
1	1527	637
1	1476	638
1	1433	639
1	1406	640
1	1394	641
1	1398	642
1	1424	643
1	1452	644
1	1492	645
1	1539	646
1	1592	647
1	1645	648
1	1708	649
1	1757	650
1	1793	651
1	1821	652
1	1831	653
1	1827	654
1	1817	655
1	1791	656
1	1764	657
1	1738	658
1	1708	659
1	1677	680
1	1650	681
1	1632	682
1	1620	683
1	1620	684
1	1625	685
1	1634	686
1	1647	687
1	1664	688
1	1687	689
1	1711	690
1	1728	691
1	1736	692
1	1728	693
1	1709	694
1	1684	695
1	1651	696
1	1622	697
1	1593	698
1	1573	699
1	1692	700
1	1674	701
1	1657	702
1	1633	703
1	1609	704
1	1594	705
1	1582	706
1	1581	707
1	1587	708
1	1600	709
1	1610	710
1	1622	711
1	1634	712
1	1648	713
1	1652	714
1	1647	715
1	1636	716
1	1616	717
1	1589	718
1	1555	719
1	1554	680
1	1539	681
1	1537	682
1	1542	683
1	1555	684
1	1580	685
1	1607	686
1	1644	687
1	1679	688
1	1698	689
1	1713	690
1	1726	691
1	1729	692
1	1734	693
1	1742	694
1	1750	695
1	1751	696
1	1746	697
1	1737	698
1	1712	699
1	1529	740
1	1508	741
1	1499	742
1	1498	743
1	1508	744
1	1535	745
1	1557	746
1	1582	747
1	1622	748
1	1660	749
1	1701	750
1	1726	751
1	1738	752
1	1742	753
1	1727	754
1	1705	755
1	1681	756
1	1652	757
1	1628	758
1	1605	759
1	1581	760
1	1567	761
1	1568	762
1	1573	763
1	1589	764
1	1608	765
1	1638	766
1	1670	767
1	1700	768
1	1724	769
1	1751	770
1	1769	771
1	1781	772
1	1780	773
1	1770	774
1	1738	775
1	1692	776
1	1639	777
1	1587	778
1	1537	779
1	1492	780
1	1465	781
1	1456	782
1	1462	783
1	1476	784
1	1503	785
1	1546	786
1	1594	787
1	1643	788
1	1698	789
1	1755	790
1	1818	791
1	1878	792
1	1932	793
1	1976	794
1	2021	795
1	2065	796
1	2111	797
1	2156	798
1	2193	799
1	2236	780
1	2274	781
1	2315	782
1	2364	783
1	2408	784
1	2436	785
1	2459	786
1	2474	787
1	2487	788
1	2492	789
1	2489	790
1	2480	791
1	2456	792
1	2423	793
1	2371	794
1	2315	795
1	2254	796
1	2170	797
1	2086	798
1	2006	799
1	1914	800
1	1822	801
1	1730	802
1	1645	803
1	1564	804
1	1490	805
1	1427	806
1	1372	807
1	1333	808
1	1309	809
1	1304	810
1	1310	811
1	1320	812
1	1330	813
1	1343	814
1	1351	815
1	1359	816
1	1364	817
1	1371	818
1	1374	819
1	1693	840
1	1678	841
1	1657	842
1	1634	843
1	1615	844
1	1589	845
1	1560	846
1	1531	847
1	1503	848
1	1482	849
1	1475	850
1	1481	851
1	1503	852
1	1530	853
1	1557	854
1	1589	855
1	1615	856
1	1637	857
1	1655	858
1	1667	859
1	1382	820
1	1384	821
1	1393	822
1	1409	823
1	1428	824
1	1453	825
1	1479	826
1	1507	827
1	1533	828
1	1563	829
1	1584	830
1	1613	831
1	1647	832
1	1680	833
1	1700	834
1	1715	835
1	1726	836
1	1734	837
1	1729	838
1	1711	839
1	1674	860
1	1677	861
1	1683	862
1	1686	863
1	1693	864
1	1707	865
1	1728	866
1	1755	867
1	1791	868
1	1827	869
1	1857	870
1	1883	871
1	1895	872
1	1904	873
1	1908	874
1	1897	875
1	1880	876
1	1843	877
1	1788	878
1	1719	879
1	1645	900
1	1608	901
1	1581	902
1	1563	903
1	1556	904
1	1555	905
1	1561	906
1	1574	907
1	1593	908
1	1608	909
1	1625	910
1	1641	911
1	1660	912
1	1679	913
1	1693	914
1	1711	915
1	1720	916
1	1716	917
1	1714	918
1	1723	919
1	1660	880
1	1608	881
1	1580	882
1	1562	883
1	1559	884
1	1579	885
1	1613	886
1	1661	887
1	1712	888
1	1764	889
1	1800	890
1	1832	891
1	1841	892
1	1841	893
1	1831	894
1	1817	895
1	1791	896
1	1765	897
1	1731	898
1	1686	899
1	1724	920
1	1733	921
1	1729	922
1	1739	923
1	1738	924
1	1744	925
1	1760	926
1	1777	927
1	1796	928
1	1821	929
1	1843	930
1	1860	931
1	1870	932
1	1869	933
1	1859	934
1	1841	935
1	1817	936
1	1791	937
1	1773	938
1	1762	939
1	1744	940
1	1737	941
1	1738	942
1	1751	943
1	1769	944
1	1794	945
1	1826	946
1	1849	947
1	1868	948
1	1885	949
1	1885	950
1	1886	951
1	1883	952
1	1880	953
1	1869	954
1	1852	955
1	1833	956
1	1811	957
1	1782	958
1	1751	959
1	1724	960
1	1701	961
1	1686	962
1	1677	963
1	1679	964
1	1680	965
1	1686	966
1	1701	967
1	1718	968
1	1739	969
1	1764	970
1	1790	971
1	1814	972
1	1827	973
1	1828	974
1	1823	975
1	1812	976
1	1791	977
1	1777	978
1	1769	979
1	1769	980
1	1782	981
1	1801	982
1	1822	983
1	1842	984
1	1868	985
1	1895	986
1	1922	987
1	1952	988
1	1973	989
1	1998	990
1	2024	991
1	2050	992
1	2065	993
1	2078	994
1	2079	995
1	2079	996
1	2073	997
1	2057	998
1	2037	999
1	2014	1000
1	1994	1001
1	1977	1002
1	1965	1003
1	1949	1004
1	1937	1005
1	1931	1006
1	1933	1007
1	1944	1008
1	1970	1009
1	1997	1010
1	2026	1011
1	2053	1012
1	2076	1013
1	2091	1014
1	2105	1015
1	2114	1016
1	2123	1017
1	2128	1018
1	2122	1019
1	2115	1020
1	2106	1021
1	2096	1022
1	2080	1023
1	2066	1024
1	2052	1025
1	2025	1026
1	1994	1027
1	1980	1028
1	1967	1029
1	1965	1030
1	1973	1031
1	1983	1032
1	1989	1033
1	1994	1034
1	1991	1035
1	1985	1036
1	1974	1037
1	1958	1038
1	1935	1039
1	1901	1040
1	1869	1041
1	1842	1042
1	1824	1043
1	1809	1044
1	1796	1045
1	1793	1046
1	1798	1047
1	1812	1048
1	1821	1049
1	1843	1050
1	1868	1051
1	1886	1052
1	1896	1053
1	1904	1054
1	1892	1055
1	1866	1056
1	1821	1057
1	1769	1058
1	1720	1059
1	1678	1060
1	1644	1061
1	1620	1062
1	1608	1063
1	1598	1064
1	1600	1065
1	1607	1066
1	1620	1067
1	1633	1068
1	1647	1069
1	1660	1070
1	1665	1071
1	1666	1072
1	1659	1073
1	1646	1074
1	1634	1075
1	1626	1076
1	1618	1077
1	1607	1078
1	1582	1079
1	1562	1080
1	1544	1081
1	1526	1082
1	1511	1083
1	1503	1084
1	1495	1085
1	1502	1086
1	1521	1087
1	1544	1088
1	1571	1089
1	1605	1090
1	1638	1091
1	1660	1092
1	1662	1093
1	1649	1094
1	1622	1095
1	1589	1096
1	1548	1097
1	1503	1098
1	1471	1099
1	1437	1100
1	1413	1101
1	1404	1102
1	1406	1103
1	1418	1104
1	1433	1105
1	1459	1106
1	1491	1107
1	1530	1108
1	1566	1109
1	1594	1110
1	1622	1111
1	1642	1112
1	1652	1113
1	1659	1114
1	1652	1115
1	1634	1116
1	1616	1117
1	1593	1118
1	1561	1119
1	1527	1120
1	1499	1121
1	1466	1122
1	1447	1123
1	1436	1124
1	1436	1125
1	1442	1126
1	1455	1127
1	1476	1128
1	1497	1129
1	1515	1130
1	1537	1131
1	1553	1132
1	1565	1133
1	1581	1134
1	1589	1135
1	1589	1136
1	1587	1137
1	1580	1138
1	1559	1139
1	1545	1140
1	1536	1141
1	1530	1142
1	1530	1143
1	1542	1144
1	1554	1145
1	1573	1146
1	1585	1147
1	1595	1148
1	1605	1149
1	1607	1150
1	1608	1151
1	1607	1152
1	1600	1153
1	1593	1154
1	1582	1155
1	1579	1156
1	1569	1157
1	1562	1158
1	1566	1159
1	1563	1160
1	1565	1161
1	1567	1162
1	1570	1163
1	1567	1164
1	1561	1165
1	1557	1166
1	1556	1167
1	1556	1168
1	1549	1169
1	1542	1170
1	1534	1171
1	1528	1172
1	1515	1173
1	1503	1174
1	1484	1175
1	1467	1176
1	1449	1177
1	1427	1178
1	1411	1179
1	1404	1180
1	1409	1181
1	1424	1182
1	1445	1183
1	1467	1184
1	1491	1185
1	1525	1186
1	1557	1187
1	1596	1188
1	1636	1189
1	1660	1190
1	1677	1191
1	1679	1192
1	1667	1193
1	1637	1194
1	1598	1195
1	1553	1196
1	1503	1197
1	1464	1198
1	1429	1199
1	1400	1200
1	1382	1201
1	1380	1202
1	1397	1203
1	1427	1204
1	1459	1205
1	1501	1206
1	1538	1207
1	1574	1208
1	1610	1209
1	1644	1210
1	1675	1211
1	1703	1212
1	1717	1213
1	1713	1214
1	1710	1215
1	1698	1216
1	1685	1217
1	1665	1218
1	1651	1219
1	1629	1220
1	1609	1221
1	1589	1222
1	1579	1223
1	1557	1224
1	1553	1225
1	1554	1226
1	1558	1227
1	1564	1228
1	1571	1229
1	1581	1230
1	1602	1231
1	1621	1232
1	1644	1233
1	1660	1234
1	1665	1235
1	1661	1236
1	1656	1237
1	1648	1238
1	1643	1239
1	1628	1240
1	1608	1241
1	1593	1242
1	1580	1243
1	1567	1244
1	1571	1245
1	1581	1246
1	1595	1247
1	1611	1248
1	1634	1249
1	1638	1250
1	1638	1251
1	1634	1252
1	1621	1253
1	1597	1254
1	1569	1255
1	1542	1256
1	1519	1257
1	1502	1258
1	1477	1259
1	1458	1260
1	1445	1261
1	1441	1262
1	1459	1263
1	1490	1264
1	1521	1265
1	1555	1266
1	1581	1267
1	1602	1268
1	1616	1269
1	1625	1270
1	1634	1271
1	1634	1272
1	1624	1273
1	1603	1274
1	1574	1275
1	1542	1276
1	1513	1277
1	1495	1278
1	1489	1279
1	1476	1280
1	1470	1281
1	1471	1282
1	1481	1283
1	1503	1284
1	1525	1285
1	1551	1286
1	1580	1287
1	1607	1288
1	1631	1289
1	1649	1290
1	1669	1291
1	1683	1292
1	1686	1293
1	1686	1294
1	1665	1295
1	1636	1296
1	1607	1297
1	1580	1298
1	1560	1299
1	1553	1300
1	1553	1301
1	1564	1302
1	1582	1303
1	1607	1304
1	1633	1305
1	1661	1306
1	1691	1307
1	1721	1308
1	1747	1309
1	1751	1310
1	1744	1311
1	1726	1312
1	1699	1313
1	1663	1314
1	1631	1315
1	1592	1316
1	1549	1317
1	1505	1318
1	1458	1319
1	1415	1320
1	1373	1321
1	1355	1322
1	1348	1323
1	1367	1324
1	1399	1325
1	1435	1326
1	1490	1327
1	1546	1328
1	1595	1329
1	1647	1330
1	1695	1331
1	1733	1332
1	1751	1333
1	1755	1334
1	1750	1335
1	1734	1336
1	1710	1337
1	1684	1338
1	1658	1339
1	1633	1340
1	1611	1341
1	1598	1342
1	1587	1343
1	1573	1344
1	1560	1345
1	1556	1346
1	1561	1347
1	1568	1348
1	1566	1349
1	1555	1350
1	1550	1351
1	1550	1352
1	1556	1353
1	1573	1354
1	1581	1355
1	1584	1356
1	1584	1357
1	1582	1358
1	1581	1359
1	1574	1360
1	1563	1361
1	1555	1362
1	1555	1363
1	1555	1364
1	1561	1365
1	1566	1366
1	1569	1367
1	1575	1368
1	1589	1369
1	1602	1370
1	1618	1371
1	1634	1372
1	1647	1373
1	1654	1374
1	1654	1375
1	1646	1376
1	1634	1377
1	1629	1378
1	1617	1379
1	1608	1380
1	1607	1381
1	1607	1382
1	1612	1383
1	1629	1384
1	1639	1385
1	1653	1386
1	1660	1387
1	1662	1388
1	1661	1389
1	1657	1390
1	1658	1391
1	1660	1392
1	1657	1393
1	1638	1394
1	1611	1395
1	1580	1396
1	1544	1397
1	1508	1398
1	1480	1399
1	1451	1400
1	1433	1401
1	1422	1402
1	1422	1403
1	1432	1404
1	1450	1405
1	1488	1406
1	1530	1407
1	1581	1408
1	1626	1409
1	1671	1410
1	1710	1411
1	1736	1412
1	1743	1413
1	1751	1414
1	1744	1415
1	1728	1416
1	1701	1417
1	1667	1418
1	1634	1419
1	1602	1420
1	1569	1421
1	1543	1422
1	1518	1423
1	1507	1424
1	1503	1425
1	1517	1426
1	1534	1427
1	1559	1428
1	1585	1429
1	1605	1430
1	1625	1431
1	1634	1432
1	1645	1433
1	1657	1434
1	1661	1435
1	1660	1436
1	1648	1437
1	1635	1438
1	1613	1439
1	1599	1440
1	1585	1441
1	1567	1442
1	1553	1443
1	1542	1444
1	1531	1445
1	1537	1446
1	1554	1447
1	1580	1448
1	1607	1449
1	1647	1450
1	1688	1451
1	1727	1452
1	1762	1453
1	1785	1454
1	1800	1455
1	1800	1456
1	1777	1457
1	1742	1458
1	1703	1459
1	1632	1480
1	1589	1481
1	1547	1482
1	1508	1483
1	1476	1484
1	1453	1485
1	1449	1486
1	1460	1487
1	1481	1488
1	1517	1489
1	1553	1490
1	1587	1491
1	1623	1492
1	1657	1493
1	1685	1494
1	1706	1495
1	1718	1496
1	1726	1497
1	1728	1498
1	1721	1499
1	1658	1460
1	1609	1461
1	1574	1462
1	1546	1463
1	1530	1464
1	1533	1465
1	1555	1466
1	1584	1467
1	1619	1468
1	1649	1469
1	1679	1470
1	1704	1471
1	1725	1472
1	1739	1473
1	1753	1474
1	1760	1475
1	1751	1476
1	1731	1477
1	1701	1478
1	1668	1479
1	1713	1500
1	1712	1501
1	1711	1502
1	1710	1503
1	1702	1504
1	1686	1505
1	1668	1506
1	1655	1507
1	1647	1508
1	1646	1509
1	1647	1510
1	1649	1511
1	1652	1512
1	1652	1513
1	1647	1514
1	1644	1515
1	1642	1516
1	1638	1517
1	1638	1518
1	1642	1519
1	1639	1520
1	1634	1521
1	1638	1522
1	1634	1523
1	1633	1524
1	1634	1525
1	1645	1526
1	1658	1527
1	1667	1528
1	1676	1529
1	1686	1530
1	1697	1531
1	1706	1532
1	1717	1533
1	1726	1534
1	1727	1535
1	1716	1536
1	1698	1537
1	1674	1538
1	1656	1539
1	1629	1540
1	1603	1541
1	1581	1542
1	1566	1543
1	1548	1544
1	1546	1545
1	1552	1546
1	1558	1547
1	1573	1548
1	1592	1549
1	1602	1550
1	1608	1551
1	1620	1552
1	1626	1553
1	1633	1554
1	1634	1555
1	1634	1556
1	1625	1557
1	1608	1558
1	1584	1559
1	1564	1560
1	1548	1561
1	1539	1562
1	1531	1563
1	1530	1564
1	1529	1565
1	1530	1566
1	1541	1567
1	1555	1568
1	1569	1569
1	1589	1570
1	1613	1571
1	1638	1572
1	1660	1573
1	1665	1574
1	1673	1575
1	1674	1576
1	1668	1577
1	1656	1578
1	1639	1579
1	1616	1580
1	1593	1581
1	1580	1582
1	1573	1583
1	1584	1584
1	1613	1585
1	1658	1586
1	1703	1587
1	1746	1588
1	1783	1589
1	1817	1590
1	1837	1591
1	1843	1592
1	1836	1593
1	1818	1594
1	1787	1595
1	1751	1596
1	1706	1597
1	1652	1598
1	1594	1599
1	1539	1600
1	1492	1601
1	1455	1602
1	1435	1603
1	1423	1604
1	1425	1605
1	1450	1606
1	1491	1607
1	1538	1608
1	1589	1609
1	1634	1610
1	1675	1611
1	1712	1612
1	1749	1613
1	1778	1614
1	1795	1615
1	1816	1616
1	1830	1617
1	1848	1618
1	1866	1619
1	2147	1640
1	2091	1641
1	2027	1642
1	1966	1643
1	1900	1644
1	1836	1645
1	1765	1646
1	1701	1647
1	1640	1648
1	1578	1649
1	1529	1650
1	1485	1651
1	1447	1652
1	1421	1653
1	1399	1654
1	1377	1655
1	1357	1656
1	1341	1657
1	1319	1658
1	1297	1659
1	1894	1620
1	1931	1621
1	1978	1622
1	2035	1623
1	2104	1624
1	2163	1625
1	2215	1626
1	2284	1627
1	2336	1628
1	2377	1629
1	2410	1630
1	2433	1631
1	2440	1632
1	2431	1633
1	2404	1634
1	2368	1635
1	2332	1636
1	2288	1637
1	2242	1638
1	2189	1639
1	1279	1660
1	1267	1661
1	1267	1662
1	1271	1663
1	1284	1664
1	1305	1665
1	1332	1666
1	1364	1667
1	1404	1668
1	1449	1669
1	1490	1670
1	1531	1671
1	1569	1672
1	1590	1673
1	1605	1674
1	1609	1675
1	1613	1676
1	1620	1677
1	1625	1678
1	1623	1679
1	1618	1680
1	1607	1681
1	1602	1682
1	1598	1683
1	1598	1684
1	1595	1685
1	1596	1686
1	1606	1687
1	1620	1688
1	1642	1689
1	1663	1690
1	1691	1691
1	1720	1692
1	1746	1693
1	1760	1694
1	1770	1695
1	1777	1696
1	1773	1697
1	1760	1698
1	1741	1699
1	1718	1700
1	1693	1701
1	1674	1702
1	1662	1703
1	1661	1704
1	1660	1705
1	1660	1706
1	1662	1707
1	1671	1708
1	1674	1709
1	1680	1710
1	1688	1711
1	1698	1712
1	1705	1713
1	1712	1714
1	1717	1715
1	1721	1716
1	1720	1717
1	1712	1718
1	1705	1719
1	1698	1720
1	1689	1721
1	1674	1722
1	1664	1723
1	1658	1724
1	1658	1725
1	1662	1726
1	1675	1727
1	1693	1728
1	1718	1729
1	1751	1730
1	1785	1731
1	1821	1732
1	1850	1733
1	1876	1734
1	1881	1735
1	1869	1736
1	1845	1737
1	1816	1738
1	1764	1739
1	1728	1740
1	1686	1741
1	1649	1742
1	1628	1743
1	1625	1744
1	1631	1745
1	1644	1746
1	1669	1747
1	1699	1748
1	1728	1749
1	1747	1750
1	1764	1751
1	1770	1752
1	1778	1753
1	1769	1754
1	1760	1755
1	1746	1756
1	1723	1757
1	1697	1758
1	1679	1759
1	1661	1760
1	1658	1761
1	1665	1762
1	1688	1763
1	1721	1764
1	1755	1765
1	1791	1766
1	1833	1767
1	1869	1768
1	1891	1769
1	1896	1770
1	1894	1771
1	1879	1772
1	1856	1773
1	1833	1774
1	1795	1775
1	1762	1776
1	1733	1777
1	1708	1778
1	1692	1779
1	1685	1780
1	1682	1781
1	1687	1782
1	1701	1783
1	1713	1784
1	1737	1785
1	1759	1786
1	1775	1787
1	1791	1788
1	1809	1789
1	1812	1790
1	1800	1791
1	1791	1792
1	1780	1793
1	1773	1794
1	1765	1795
1	1772	1796
1	1791	1797
1	1822	1798
1	1845	1799
1	1870	1800
1	1895	1801
1	1919	1802
1	1943	1803
1	1968	1804
1	1981	1805
1	1989	1806
1	1986	1807
1	1975	1808
1	1961	1809
1	1943	1810
1	1921	1811
1	1898	1812
1	1883	1813
1	1869	1814
1	1862	1815
1	1861	1816
1	1857	1817
1	1852	1818
1	1851	1819
1	1843	1820
1	1834	1821
1	1843	1822
1	1845	1823
1	1847	1824
1	1857	1825
1	1865	1826
1	1877	1827
1	1899	1828
1	1923	1829
1	1953	1830
1	1989	1831
1	2025	1832
1	2057	1833
1	2079	1834
1	2096	1835
1	2101	1836
1	2094	1837
1	2083	1838
1	2076	1839
1	2052	1840
1	2018	1841
1	1979	1842
1	1947	1843
1	1910	1844
1	1895	1845
1	1888	1846
1	1890	1847
1	1899	1848
1	1925	1849
1	1956	1850
1	1994	1851
1	2032	1852
1	2066	1853
1	2093	1854
1	2105	1855
1	2111	1856
1	2111	1857
1	2104	1858
1	2079	1859
1	2060	1860
1	2038	1861
1	2021	1862
1	2011	1863
1	2012	1864
1	2015	1865
1	2028	1866
1	2052	1867
1	2075	1868
1	2097	1869
1	2118	1870
1	2136	1871
1	2154	1872
1	2159	1873
1	2156	1874
1	2147	1875
1	2132	1876
1	2108	1877
